Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers PDSCH,DL Bandwidth,LTE Net PDSCH Throughput,BLER,TB Size,Subframes,RBs,RB per Subframe,MCS,Modulation (Based on MCS),Max PDSCH Layers,Avg PDSCH Layers,1 Retransmission,2 Retransmissions,3 Retransmissions,Test Name,Direction,Test Status
2025-02-25 17:52:44.784,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611300,-94.18443800,T-Mobile,LTE,LTE,LTE,1,20,0,1,457,1,26,13,8.5,QPSK,2,2,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:45.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611300,-94.18443300,T-Mobile,LTE,LTE,LTE,1,20,0.144,0,11,1,4,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:45.684,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611300,-94.18443300,T-Mobile,LTE,LTE,LTE,1,20,2.88,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:46.584,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611400,-94.18442900,T-Mobile,LTE,LTE,LTE,1,20,1.056,0.5,78.2,4,16,4,4.8,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:47.484,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18442000,T-Mobile,LTE,LTE,LTE,1,20,0.96,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:47.784,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18442000,T-Mobile,LTE,LTE,LTE,1,20,0,1,1096.5,1,32,16,17,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:48.684,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18441300,T-Mobile,LTE,LTE,LTE,1,20,0.96,0,54,2,8,4,3,QPSK,4,2.5,0,0,0,Ping,Mixed,Completed
2025-02-25 17:52:49.584,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611500,-94.18440600,T-Mobile,LTE,LTE,LTE,1,20,0.96,0,54,2,8,4,3,QPSK,1,1,0,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:49.884,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611500,-94.18440600,T-Mobile,LTE,LTE,LTE,1,20,939.608,0.019,679.3,34,1144,18,6.5,QPSK,2,1.5,0.01923077,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:50.400,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611600,-94.18440200,T-Mobile,LTE,LTE,LTE,1,20,5341.176,0.025999999,1523.1,132,9264,36,9.1,QPSK,2,1.8,0.025641026,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:50.421,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611600,-94.18440200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,31805.072,0,2773.7,24,2872,77,11.3,16QAM,3,1.8,0,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:50.912,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611600,-94.18440200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,45756.848,0.096,1742.4,900,63329,66,13.4,64QAM,4,2,0.09177392,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:51.411,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611500,-94.18439300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,45328.664,0.098000005,1709.7,919,71718,73,11.8,16QAM,4,2,0.096227445,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:51.912,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611500,-94.18439300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,54886.496,0.094,2057.4,935,79980,81,12,16QAM,4,2,0.09592712,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:52.420,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18438600,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,51889.68,0.073,1911.7,951,83906,83,10.4,16QAM,4,2,0.08,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:52.915,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18438600,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,44067.664,0.093,1907.9,792,64408,65,12.3,64QAM,4,2,0.09469697,0.0012626263,0,Capacity,Downlink,Completed
2025-02-25 17:52:53.424,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18438200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,44243.168,0.088999994,1797.6,865,67584,67,11.8,16QAM,4,2,0.08381503,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:53.925,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18438200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,40559.81,0.096999995,1664.6,851,60503,61,11.9,16QAM,4,2,0.09888169,0.001177163,0,Capacity,Downlink,Completed
2025-02-25 17:52:54.428,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18437900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,40124.223,0.09,1560.8,888,63653,64,11.9,16QAM,4,2,0.08905275,0.000567215,0,Capacity,Downlink,Completed
2025-02-25 17:52:54.937,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18437900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,42737.855,0.092,1604.8,941,73480,73,10.9,16QAM,4,2,0.09298618,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:55.431,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18437200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,40739.23,0.092,1843.6,785,64080,66,11.6,64QAM,4,1.9,0.09356337,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:55.931,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18437200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,33760.734,0.106000006,1366.3,874,69432,71,8.9,QPSK,4,1.9,0.10917538,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:56.427,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18436400,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,34617.016,0.111,1485.8,832,78975,81,7.2,QPSK,4,2,0.10815822,0.0012360939,0,Capacity,Downlink,Completed
2025-02-25 17:52:56.932,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18436400,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,31721.455,0.084,1212.6,913,82396,82,6.3,QPSK,4,2,0.08030803,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:57.422,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18436100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,36491.785,0.078,1552.9,822,76847,82,7.7,QPSK,4,1.9,0.08987342,0,0,Capacity,Downlink,Completed
2025-02-25 17:52:57.922,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611200,-94.18436100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,40252.848,0.075,2101.8,700,75792,80,9.4,16QAM,4,1.9,0.07496252,0.0022488756,0,Capacity,Downlink,Completed
2025-02-25 17:52:58.422,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611300,-94.18435900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,41770.367,0.091000006,1526.3,953,83540,86,8.6,QPSK,4,2,0.086142324,0.0016051364,0,Capacity,Downlink,Completed
2025-02-25 17:52:58.932,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611300,-94.18435900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,37877.566,0.093,1364.7,992,74952,74,8.9,QPSK,4,2,0.09035222,0.0010209291,0,Capacity,Downlink,Completed
2025-02-25 17:52:59.426,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611400,-94.18435900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,23106.703,0.098000005,842.5,953,49312,50,8.1,QPSK,6,2,0.09925293,0.0010672358,0,Capacity,Downlink,Completed
2025-02-25 17:52:59.927,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611400,-94.18435900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,,31950.664,0.077,1180.8,939,65372,66,8.9,QPSK,4,2,0.08306709,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:05.246,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18433300,T-Mobile,LTE,LTE,LTE,1,20,0,,,0,,,,64QAM,,,,,,Capacity,Uplink,Completed
2025-02-25 17:53:05.474,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18433300,T-Mobile,LTE,LTE,LTE,1,20,1497.088,0,1153.2,23,1508,34,6.4,QPSK,2,1.6,0,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:05.942,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18433300,T-Mobile,LTE,LTE,5G EN-DC,1,20,504.08,0.035,366.4,65,1092,10,6.9,16QAM,2,1.3,0.03529412,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:06.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611600,-94.18432900,T-Mobile,LTE,LTE,LTE,1,20,154.744,0.044,104.9,81,412,4,5.9,16QAM,2,1.1,0.06593407,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:06.905,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611600,-94.18432900,T-Mobile,LTE,LTE,LTE,1,20,154.224,0,91.4,100,464,4,5.3,QPSK,4,1.1,0.027272727,0.009090909,0,Capacity,Uplink,Completed
2025-02-25 17:53:07.393,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18432400,T-Mobile,LTE,LTE,LTE,1,20,140.296,0,87.3,96,392,4,5.2,QPSK,2,1,0.020408163,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:07.884,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18432400,T-Mobile,LTE,LTE,LTE,1,20,163.52,0.018,92.1,108,444,4,5.6,QPSK,2,1,0.009009009,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:08.474,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18431900,T-Mobile,LTE,LTE,LTE,1,20,193.2,0.056999996,101.9,140,660,4,6,16QAM,2,1.1,0.06369427,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:08.948,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611700,-94.18431900,T-Mobile,LTE,LTE,LTE,1,20,285.12,0.018,107.3,146,708,4,6.1,16QAM,2,1.1,0.018292682,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:09.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611400,-94.18431600,T-Mobile,LTE,LTE,LTE,1,20,232.296,0.051,138.4,113,520,4,7.2,16QAM,4,1.1,0.076271184,0,0.008474576,Capacity,Uplink,Completed
2025-02-25 17:53:09.933,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611400,-94.18431600,T-Mobile,LTE,LTE,LTE,1,20,168.944,0.034,110.3,109,472,4,6.6,16QAM,2,1.1,0.05172414,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:10.404,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610900,-94.18431000,T-Mobile,LTE,LTE,LTE,1,20,147.176,0.011,102.4,85,352,4,6.2,16QAM,2,1,0.011363637,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:10.884,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610900,-94.18431000,T-Mobile,LTE,LTE,LTE,1,20,104.248,0.085,249.3,68,448,5,5.5,16QAM,4,1.2,0.06097561,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:11.383,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610600,-94.18429800,T-Mobile,LTE,LTE,LTE,1,20,94.656,0.03,90.8,66,268,4,5.4,16QAM,2,1,0.05970149,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:11.883,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610600,-94.18429800,T-Mobile,LTE,LTE,LTE,1,20,156.144,0.048,102.2,94,436,4,6,16QAM,2,1.1,0.03809524,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:12.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610500,-94.18428400,T-Mobile,LTE,LTE,LTE,1,20,114.52,0.025999999,96.5,74,312,4,5.7,QPSK,2,1,0.02631579,0.013157895,0,Capacity,Uplink,Completed
2025-02-25 17:53:12.789,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610500,-94.18428400,T-Mobile,LTE,LTE,LTE,1,20,108.656,0.025,70.1,64,372,4,3.8,QPSK,2,1.3,0.049382716,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:13.390,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610600,-94.18427500,T-Mobile,LTE,LTE,LTE,1,20,119.872,0,86.6,99,424,4,5,QPSK,2,1.1,0.028846154,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:13.884,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610600,-94.18427500,T-Mobile,LTE,LTE,LTE,1,20,121.808,0,83.5,89,360,4,4.9,QPSK,2,1,0.011111111,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:14.357,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18425000,T-Mobile,LTE,LTE,LTE,1,20,107.872,0,87.5,71,292,4,5.2,QPSK,2,1,0.01369863,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:14.950,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611100,-94.18425000,T-Mobile,LTE,LTE,LTE,1,20,105.392,0.044,95.6,83,360,4,5.7,16QAM,2,1.1,0.044444446,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:15.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19611000,-94.18423700,T-Mobile,LTE,LTE,LTE,1,20,141.416,0.051,106.3,78,312,4,6.4,16QAM,1,1,0.025641026,0.012820513,0,Capacity,Uplink,Completed
2025-02-25 17:53:21.054,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610500,-94.18415200,T-Mobile,LTE,LTE,LTE,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Completed
2025-02-25 17:53:21.084,2025-02-25,Day2-TMO-MNO-4G-IN,36.19609700,-94.18413600,T-Mobile,LTE,LTE,LTE,1,20,32.8,0,41,3,16,5,1,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:21.984,2025-02-25,Day2-TMO-MNO-4G-IN,36.19609700,-94.18413600,T-Mobile,LTE,LTE,LTE,1,20,0.992,0,56,2,12,6,1.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:23.184,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608100,-94.18409900,T-Mobile,LTE,LTE,LTE,1,20,0.72,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:24.084,2025-02-25,Day2-TMO-MNO-4G-IN,36.19606800,-94.18407300,T-Mobile,LTE,LTE,LTE,1,20,0.968,0,36.3,3,24,8,0.3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:24.684,2025-02-25,Day2-TMO-MNO-4G-IN,36.19606800,-94.18407300,T-Mobile,LTE,LTE,LTE,1,20,3.136,0,29.4,8,52,6,1.9,QPSK,4,2.5,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:24.984,2025-02-25,Day2-TMO-MNO-4G-IN,36.19606800,-94.18407300,T-Mobile,LTE,LTE,LTE,1,20,3.656,0.286,85,5,54,7,2.3,QPSK,2,1.4,0.14285715,0,0,Ping,Mixed,Completed
2025-02-25 17:53:25.284,2025-02-25,Day2-TMO-MNO-4G-IN,36.19605700,-94.18405300,T-Mobile,LTE,LTE,LTE,1,20,2.584,0,97,1,4,4,6,16QAM,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:26.184,2025-02-25,Day2-TMO-MNO-4G-IN,36.19605600,-94.18403900,T-Mobile,LTE,LTE,LTE,1,20,2.776,0,156,2,8,4,9.5,16QAM,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:27.084,2025-02-25,Day2-TMO-MNO-4G-IN,36.19605500,-94.18403200,T-Mobile,LTE,LTE,LTE,1,20,0.96,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:27.984,2025-02-25,Day2-TMO-MNO-4G-IN,36.19605500,-94.18403200,T-Mobile,LTE,LTE,LTE,1,20,0.96,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:29.184,2025-02-25,Day2-TMO-MNO-4G-IN,36.19607300,-94.18400100,T-Mobile,LTE,LTE,LTE,1,20,0.72,0,54,2,8,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 17:53:30.384,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608100,-94.18398100,T-Mobile,LTE,LTE,LTE,1,20,449.16,0,580.2,23,508,13,6.7,16QAM,2,1.3,0,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:30.948,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608100,-94.18398100,T-Mobile,LTE,LTE,LTE,1,20,1993.928,0.132,993.2,101,4576,24,8.7,16QAM,2,1.7,0.11377245,0.005988024,0,Capacity,Downlink,Completed
2025-02-25 17:53:31.024,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608100,-94.18398100,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,12948.912,0.118,1132.5,66,5261,46,6.4,16QAM,5,1.9,0.12598425,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:31.531,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608800,-94.18395900,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,28292.568,0.074,888.1,1360,53642,61,8.6,16QAM,5,1.6,0.07425968,0.0009111617,0,Capacity,Downlink,Completed
2025-02-25 17:53:32.034,2025-02-25,Day2-TMO-MNO-4G-IN,36.19608800,-94.18395900,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,30034.863,0.09,891.5,1430,54549,60,9.1,16QAM,5,1.6,0.084543124,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:32.536,2025-02-25,Day2-TMO-MNO-4G-IN,36.19609700,-94.18393500,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,25441.936,0.096,778.6,1401,48417,54,9.3,16QAM,5,1.6,0.1056338,0.0022007043,0,Capacity,Downlink,Completed
2025-02-25 17:53:33.043,2025-02-25,Day2-TMO-MNO-4G-IN,36.19609700,-94.18393500,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,22991.793,0.093,720.2,1386,48638,54,8.4,16QAM,5,1.6,0.09835336,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:33.544,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610500,-94.18391100,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,21772.287,0.085,681.5,1362,46265,53,7.5,16QAM,5,1.6,0.08249313,0.00045829514,0,Capacity,Downlink,Completed
2025-02-25 17:53:34.052,2025-02-25,Day2-TMO-MNO-4G-IN,36.19610500,-94.18391100,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,24731.248,0.096,737,1414,50506,55,8.6,16QAM,6,1.7,0.099538006,0.0008399832,0,Capacity,Downlink,Completed
2025-02-25 17:53:34.550,2025-02-25,Day2-TMO-MNO-4G-IN,36.19612700,-94.18389300,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,23440.2,0.083000004,757.8,1307,48381,54,8.9,16QAM,5,1.6,0.08230842,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:35.057,2025-02-25,Day2-TMO-MNO-4G-IN,36.19612700,-94.18389300,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,22106.455,0.096999995,757.8,1196,47994,51,7.9,16QAM,6,1.7,0.09614446,0.0009760859,0,Capacity,Downlink,Completed
2025-02-25 17:53:35.557,2025-02-25,Day2-TMO-MNO-4G-IN,36.19614600,-94.18387600,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,27222.168,0.09,867.7,1370,55116,61,8.4,16QAM,6,1.6,0.0992647,0.0018382353,0,Capacity,Downlink,Completed
2025-02-25 17:53:36.059,2025-02-25,Day2-TMO-MNO-4G-IN,36.19614600,-94.18387600,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,26411.832,0.099,845.4,1350,56929,63,8.7,16QAM,5,1.6,0.097905286,0.0013661202,0,Capacity,Downlink,Completed
2025-02-25 17:53:36.560,2025-02-25,Day2-TMO-MNO-4G-IN,36.19616600,-94.18385600,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,20828.832,0.099,641.7,1429,55720,62,7.4,16QAM,5,1.6,0.10491368,0.0008853475,0,Capacity,Downlink,Completed
2025-02-25 17:53:37.059,2025-02-25,Day2-TMO-MNO-4G-IN,36.19616600,-94.18385600,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,15055.424,0.103999995,456.3,1453,51802,59,5.5,16QAM,6,1.6,0.08530806,0.005170185,0.00043084877,Capacity,Downlink,Completed
2025-02-25 17:53:37.563,2025-02-25,Day2-TMO-MNO-4G-IN,36.19618400,-94.18383400,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,20544.352,0.067,595.8,1445,50495,58,6.6,16QAM,6,1.6,0.076595746,0.0004255319,0.0004255319,Capacity,Downlink,Completed
2025-02-25 17:53:38.059,2025-02-25,Day2-TMO-MNO-4G-IN,36.19618400,-94.18383400,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,21132.328,0.096,625.4,1400,43505,51,8.6,16QAM,6,1.6,0.0937365,0.003023758,0.0021598272,Capacity,Downlink,Completed
2025-02-25 17:53:38.562,2025-02-25,Day2-TMO-MNO-4G-IN,36.19620700,-94.18380700,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,24217.4,0.092,747.2,1368,51743,58,8.5,16QAM,5,1.6,0.093680955,0.0004418913,0,Capacity,Downlink,Completed
2025-02-25 17:53:39.065,2025-02-25,Day2-TMO-MNO-4G-IN,36.19622400,-94.18378000,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,25405.889,0.086,768.7,1357,52740,57,8.2,16QAM,6,1.7,0.08424269,0,0,Capacity,Downlink,Completed
2025-02-25 17:53:39.577,2025-02-25,Day2-TMO-MNO-4G-IN,36.19623400,-94.18376700,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,22795.496,0.088,759.8,1271,44675,49,8.9,16QAM,6,1.7,0.094089836,0.00094562647,0,Capacity,Downlink,Completed
2025-02-25 17:53:40.080,2025-02-25,Day2-TMO-MNO-4G-IN,36.19624400,-94.18375300,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,20724.217,0.092,652.2,1330,43622,48,8.2,16QAM,6,1.7,0.09127517,0.0008948546,0,Capacity,Downlink,Completed
2025-02-25 17:53:40.584,2025-02-25,Day2-TMO-MNO-4G-IN,36.19624400,-94.18375300,T-Mobile,LTE CA,LTE 3CCA,LTE,3,30,30071.336,0.09,931.4,1398,54776,63,10,16QAM,5,1.6,0.08939803,0.0004492363,0,Capacity,Downlink,Completed
2025-02-25 17:53:46.201,2025-02-25,Day2-TMO-MNO-4G-IN,36.19635700,-94.18359400,T-Mobile,LTE,LTE,LTE,1,20,315.36,0.024,550.2,31,718,14,5.9,16QAM,4,1.9,0,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:46.584,2025-02-25,Day2-TMO-MNO-4G-IN,36.19635700,-94.18359400,T-Mobile,LTE,LTE,LTE,1,20,1003.376,0.113000005,497.8,73,1572,12,6.7,16QAM,2,1.5,0.10377359,0.009433962,0,Capacity,Uplink,Completed
2025-02-25 17:53:47.091,2025-02-25,Day2-TMO-MNO-4G-IN,36.19637300,-94.18356800,T-Mobile,LTE,LTE,LTE,1,20,92.608,0.025,74.6,69,468,5,3.7,QPSK,2,1.2,0.024691358,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:47.569,2025-02-25,Day2-TMO-MNO-4G-IN,36.19637300,-94.18356800,T-Mobile,LTE,LTE,LTE,1,20,120.32,0.05,75.4,82,516,5,3.8,QPSK,2,1.2,0.03960396,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:48.084,2025-02-25,Day2-TMO-MNO-4G-IN,36.19639000,-94.18354500,T-Mobile,LTE,LTE,LTE,1,20,220.128,0.029000001,69.8,137,1552,7,2.7,QPSK,4,1.6,0.033333335,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:48.487,2025-02-25,Day2-TMO-MNO-4G-IN,36.19639000,-94.18354500,T-Mobile,LTE,LTE,LTE,1,20,152.216,0.008,66.3,63,1560,13,1.1,QPSK,2,1.9,0.008474576,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:49.076,2025-02-25,Day2-TMO-MNO-4G-IN,36.19640600,-94.18351800,T-Mobile,LTE,LTE,LTE,1,20,244.88,0.003,61.3,165,2776,9,1.6,QPSK,2,1.8,0.006756757,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:49.584,2025-02-25,Day2-TMO-MNO-4G-IN,36.19640600,-94.18351800,T-Mobile,LTE,LTE,LTE,1,20,152.84,0.012,59.8,92,1740,10,1.2,QPSK,2,1.8,0.018181818,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:50.107,2025-02-25,Day2-TMO-MNO-4G-IN,36.19642000,-94.18351200,T-Mobile,LTE,LTE,LTE,1,20,143.416,0.015,71.3,89,1160,8,2.4,QPSK,2,1.5,0.029850746,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:50.576,2025-02-25,Day2-TMO-MNO-4G-IN,36.19642000,-94.18351200,T-Mobile,LTE,LTE,LTE,1,20,248.328,0.015,74.4,122,1436,7,2.6,QPSK,4,1.7,0.015075377,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:51.084,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643100,-94.18350700,T-Mobile,LTE,LTE,LTE,1,20,193.096,0.055,90.6,124,664,4,4.9,16QAM,2,1.2,0.02739726,0.01369863,0,Capacity,Uplink,Completed
2025-02-25 17:53:51.558,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643100,-94.18350700,T-Mobile,LTE,LTE,LTE,1,20,236.048,0.056999996,94.7,139,657,4,5.6,16QAM,4,1.2,0.050632913,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:51.984,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643100,-94.18350700,T-Mobile,LTE,LTE,LTE,1,20,255.048,0.008,109.8,108,524,4,6.6,16QAM,2,1.2,0.016,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:52.503,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643900,-94.18350700,T-Mobile,LTE,LTE,LTE,1,20,212.48,0.043,103.7,126,560,4,6.4,16QAM,2,1.1,0.042857144,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:52.989,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643900,-94.18350700,T-Mobile,LTE,LTE,LTE,1,20,202.744,0.025999999,112.4,103,464,4,6.9,16QAM,2,1.1,0.02631579,0,0,Capacity,Uplink,Completed
2025-02-25 17:53:53.484,2025-02-25,Day2-TMO-MNO-4G-IN,36.19643000,-94.18350400,T-Mobile,LTE,LTE,LTE,1,20,267.496,0.065,105,144,696,4,6.3,16QAM,2,1.2,0.05952381,0.005952381,0,Capacity,Uplink,Completed
